ticker,period,quarter,horizon,actual,predicted,consensus,error,abs_error,pct_error,method,direction_correct,bias
WDAY,2024-04-30,Q2,Q+1,1990000000,1991680586,1975916617,1680586,1680586,0.08,beat_adjusted,True,over
WDAY,2024-04-30,Q2,Q+2,1990000000,1928358872,1975916617,-61641128,61641128,3.1,stl_decomposition,False,under
WDAY,2024-07-31,Q3,Q+1,2085000000,2090777901,2072099581,5777901,5777901,0.28,beat_adjusted,True,over
WDAY,2024-07-31,Q3,Q+2,2085000000,2064470165,2072099581,-20529835,20529835,0.98,stl_decomposition,False,under
WDAY,2024-10-31,Q4,Q+1,2160000000,2157009253,2138368391,-2990747,2990747,0.14,beat_adjusted,False,under
WDAY,2024-10-31,Q4,Q+2,2160000000,2153925533,2138368391,-6074467,6074467,0.28,stl_decomposition,False,under
WDAY,2025-01-31,Q1,Q+1,2211000000,2202809639,2183935469,-8190361,8190361,0.37,beat_adjusted,False,under
WDAY,2025-01-31,Q1,Q+2,2211000000,2226495343,2183935469,15495343,15495343,0.7,stl_decomposition,True,over
WDAY,2025-04-30,Q2,Q+1,2240000000,2237614712,2217731758,-2385288,2385288,0.11,beat_adjusted,False,under
WDAY,2025-04-30,Q2,Q+2,2240000000,2282730600,2217731758,42730600,42730600,1.91,stl_decomposition,True,over
WDAY,2025-07-31,Q3,Q+1,2348000000,2363353063,2341451111,15353063,15353063,0.65,beat_adjusted,True,over
WDAY,2025-07-31,Q3,Q+2,2348000000,2368784398,2341451111,20784398,20784398,0.89,stl_decomposition,True,over
WDAY,2025-10-31,Q4,Q+1,2432000000,2438307253,2417092509,6307253,6307253,0.26,beat_adjusted,True,over
WDAY,2025-10-31,Q4,Q+2,2432000000,2438313940,2417092509,6313940,6313940,0.26,stl_decomposition,True,over
WDAY,2026-01-31,Q1,Q+1,2532000000,2544544431,2523734000,12544431,12544431,0.5,beat_adjusted,True,over
WDAY,2026-01-31,Q1,Q+2,2532000000,2475307623,2523734000,-56692377,56692377,2.24,stl_decomposition,False,under
ZI,2022-12-31,Q4,Q+1,301600000,315452568,299474882,13852568,13852568,4.59,beat_adjusted,True,over
ZI,2023-03-31,Q1,Q+1,300700000,311608810,300330000,10908810,10908810,3.63,beat_adjusted,True,over
ZI,2023-03-31,Q1,Q+2,300700000,332462862,300330000,31762862,31762862,10.56,stl_decomposition,True,over
ZI,2023-06-30,Q2,Q+1,308600000,317978497,310930000,9378497,9378497,3.04,beat_adjusted,False,over
ZI,2023-06-30,Q2,Q+2,308600000,351444194,310930000,42844194,42844194,13.88,stl_decomposition,False,over
ZI,2023-09-30,Q3,Q+1,313800000,314242652,311620000,442652,442652,0.14,beat_adjusted,True,over
ZI,2023-09-30,Q3,Q+2,313800000,367265951,311620000,53465951,53465951,17.04,stl_decomposition,True,over
ZI,2023-12-31,Q4,Q+1,316400000,310707035,310100000,-5692965,5692965,1.8,beat_adjusted,False,under
ZI,2023-12-31,Q4,Q+2,316400000,376777810,310100000,60377810,60377810,19.08,stl_decomposition,True,over
ZI,2024-03-31,Q1,Q+1,310100000,310384522,308759670,284522,284522,0.09,beat_adjusted,True,over
ZI,2024-03-31,Q1,Q+2,310100000,359363391,308759670,49263391,49263391,15.89,stl_decomposition,True,over
ZI,2024-06-30,Q2,Q+1,291500000,301188187,299380000,9688187,9688187,3.32,beat_adjusted,False,over
ZI,2024-06-30,Q2,Q+2,291500000,352222515,299380000,60722515,60722515,20.83,stl_decomposition,False,over
ZI,2024-09-30,Q3,Q+1,303600000,300830549,299371248,-2769451,2769451,0.91,beat_adjusted,False,under
ZI,2024-09-30,Q3,Q+2,303600000,343026343,299371248,39426343,39426343,12.99,stl_decomposition,True,over
ZI,2024-12-31,Q4,Q+1,309100000,298394327,297639380,-10705673,10705673,3.46,beat_adjusted,False,under
ZI,2024-12-31,Q4,Q+2,309100000,324232870,297639380,15132870,15132870,4.9,stl_decomposition,True,over
ZI,2025-03-31,Q1,Q+1,305700000,297428710,295518900,-8271290,8271290,2.71,beat_adjusted,False,under
ZI,2025-03-31,Q1,Q+2,305700000,318447740,295518900,12747740,12747740,4.17,stl_decomposition,True,over
ZI,2025-06-30,Q2,Q+1,306700000,299548454,296402140,-7151546,7151546,2.33,beat_adjusted,False,under
ZI,2025-06-30,Q2,Q+2,306700000,296499485,296402140,-10200515,10200515,3.33,stl_decomposition,False,under
ZI,2025-09-30,Q3,Q+2,318000000,298192276,,-19807724,19807724,6.23,stl_decomposition,False,under
ZS,2020-04-30,Q2,Q+1,110524000,114471284,31578285,3947284,3947284,3.57,beat_adjusted,True,over
ZS,2020-07-31,Q3,Q+1,125887000,337534519,103856773,211647519,211647519,168.13,beat_adjusted,True,over
ZS,2020-07-31,Q3,Q+2,125887000,116478897,103856773,-9408103,9408103,7.47,stl_decomposition,False,under
ZS,2020-10-31,Q4,Q+1,142578000,315008274,117626850,172430274,172430274,120.94,beat_adjusted,True,over
ZS,2020-10-31,Q4,Q+2,142578000,124381888,117626850,-18196112,18196112,12.76,stl_decomposition,False,under
ZS,2021-01-31,Q1,Q+1,157044000,328769095,147360000,171725095,171725095,109.35,beat_adjusted,True,over
ZS,2021-01-31,Q1,Q+2,157044000,132845681,147360000,-24198319,24198319,15.41,stl_decomposition,False,under
ZS,2021-04-30,Q2,Q+1,176404000,245235165,140335679,68831165,68831165,39.02,beat_adjusted,True,over
ZS,2021-04-30,Q2,Q+2,176404000,143415669,140335679,-32988331,32988331,18.7,stl_decomposition,False,under
ZS,2021-07-31,Q3,Q+1,197074000,179904824,151595384,-17169176,17169176,8.71,beat_adjusted,False,under
ZS,2021-07-31,Q3,Q+2,197074000,166468940,151595384,-30605060,30605060,15.53,stl_decomposition,False,under
ZS,2021-10-31,Q4,Q+1,230517000,291807520,241420000,61290520,61290520,26.59,beat_adjusted,False,over
ZS,2021-10-31,Q4,Q+2,230517000,190682208,241420000,-39834792,39834792,17.28,stl_decomposition,True,under
ZS,2022-01-31,Q1,Q+1,255563000,275902716,241091024,20339716,20339716,7.96,beat_adjusted,True,over
ZS,2022-01-31,Q1,Q+2,255563000,211850529,241091024,-43712471,43712471,17.1,stl_decomposition,False,under
ZS,2022-04-30,Q2,Q+1,286807000,310187625,271387391,23380625,23380625,8.15,beat_adjusted,True,over
ZS,2022-04-30,Q2,Q+2,286807000,242340861,271387391,-44466139,44466139,15.5,stl_decomposition,False,under
ZS,2022-07-31,Q3,Q+1,318059000,348128137,305420553,30069137,30069137,9.45,beat_adjusted,True,over
ZS,2022-07-31,Q3,Q+2,318059000,269878463,305420553,-48180537,48180537,15.15,stl_decomposition,False,under
ZS,2022-10-31,Q4,Q+1,355548000,350286461,340657501,-5261539,5261539,1.48,beat_adjusted,False,under
ZS,2022-10-31,Q4,Q+2,355548000,318906162,340657501,-36641838,36641838,10.31,stl_decomposition,False,under
ZS,2023-01-31,Q1,Q+1,387598000,383998568,365544401,-3599432,3599432,0.93,beat_adjusted,False,under
ZS,2023-01-31,Q1,Q+2,387598000,353544351,365544401,-34053649,34053649,8.79,stl_decomposition,False,under
ZS,2023-04-30,Q2,Q+1,418800000,452150526,430390000,33350526,33350526,7.96,beat_adjusted,False,over
ZS,2023-04-30,Q2,Q+2,418800000,392098145,430390000,-26701855,26701855,6.38,stl_decomposition,True,under
ZS,2023-07-31,Q3,Q+1,455006000,443129287,430380000,-11876713,11876713,2.61,beat_adjusted,False,under
ZS,2023-07-31,Q3,Q+2,455006000,435435309,430380000,-19570691,19570691,4.3,stl_decomposition,False,under
ZS,2023-10-31,Q4,Q+1,496703000,514114524,497410000,17411524,17411524,3.51,beat_adjusted,False,over
ZS,2023-10-31,Q4,Q+2,496703000,480428614,497410000,-16274386,16274386,3.28,stl_decomposition,True,under
ZS,2024-01-31,Q1,Q+1,524999000,526097959,507624497,1098959,1098959,0.21,beat_adjusted,True,over
ZS,2024-01-31,Q1,Q+2,524999000,519995268,507624497,-5003732,5003732,0.95,stl_decomposition,False,under
ZS,2024-04-30,Q2,Q+1,553201000,553897824,536116455,696824,696824,0.13,beat_adjusted,True,over
ZS,2024-04-30,Q2,Q+2,553201000,550950409,536116455,-2250591,2250591,0.41,stl_decomposition,False,under
ZS,2024-07-31,Q3,Q+1,592868000,584757050,567464678,-8110950,8110950,1.37,beat_adjusted,False,under
ZS,2024-07-31,Q3,Q+2,592868000,590839020,567464678,-2028980,2028980,0.34,stl_decomposition,False,under
ZS,2024-10-31,Q4,Q+1,627955000,622079628,605512902,-5875372,5875372,0.94,beat_adjusted,False,under
ZS,2024-10-31,Q4,Q+2,627955000,632801492,605512902,4846492,4846492,0.77,stl_decomposition,True,over
ZS,2025-01-31,Q1,Q+1,647900000,657837647,634377784,9937647,9937647,1.53,beat_adjusted,True,over
ZS,2025-01-31,Q1,Q+2,647900000,661915883,634377784,14015883,14015883,2.16,stl_decomposition,True,over
ZS,2025-04-30,Q2,Q+1,678034000,688950926,666455996,10916926,10916926,1.61,beat_adjusted,True,over
ZS,2025-04-30,Q2,Q+2,678034000,690803207,666455996,12769207,12769207,1.88,stl_decomposition,True,over
ZS,2025-07-31,Q3,Q+1,719226000,728243165,706943399,9017165,9017165,1.25,beat_adjusted,True,over
ZS,2025-07-31,Q3,Q+2,719226000,719651982,706943399,425982,425982,0.06,stl_decomposition,True,over
ZS,2025-10-31,Q4,Q+1,788112000,791286269,773283192,3174269,3174269,0.4,beat_adjusted,True,over
ZS,2025-10-31,Q4,Q+2,788112000,753965296,773283192,-34146704,34146704,4.33,stl_decomposition,False,under
ZS,2026-01-31,Q1,Q+1,815751000,813351253,798334800,-2399747,2399747,0.29,beat_adjusted,False,under
ZS,2026-01-31,Q1,Q+2,815751000,775684288,798334800,-40066712,40066712,4.91,stl_decomposition,False,under
